,package,folder,file,class_name,is_dataclass,is_subclass,has_init,num_methods,num_autoassign_methods,num_ordinary_methods
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestDtype,False,True,False,,0,0
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestInterface,False,True,False,,0,0
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestConstructors,False,True,False,,0,0
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestGetitem,False,True,False,,0,0
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestSetitem,False,True,False,,0,0
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestMissing,False,True,False,,0,0
6,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestArithmeticOps,False,True,False,,0,5
7,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestComparisonOps,False,True,False,,0,4
8,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestReshaping,False,True,False,,0,0
9,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestMethods,False,True,False,,0,6
10,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestCasting,False,True,False,,0,0
11,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestGroupby,False,True,False,,0,9
12,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestNumericReduce,False,True,False,,0,1
13,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestBooleanReduce,False,True,False,,0,0
14,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestPrinting,False,True,False,,0,0
15,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestUnaryOps,False,True,False,,0,0
16,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_boolean.py,TestParsing,False,True,False,,0,0
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestDtype,False,True,False,,0,1
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestArithmeticOps,False,True,False,,0,4
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestComparisonOps,False,True,False,,0,3
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestInterface,False,True,False,,0,0
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestConstructors,False,True,False,,0,0
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestReshaping,False,True,False,,0,0
6,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestGetitem,False,True,False,,0,0
7,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestSetitem,False,True,False,,0,0
8,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestMissing,False,True,False,,0,0
9,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestMethods,False,True,False,,0,2
10,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestCasting,False,True,False,,0,0
11,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestGroupby,False,True,False,,0,0
12,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestNumericReduce,False,True,False,,0,1
13,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestBooleanReduce,False,True,False,,0,0
14,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestPrinting,False,True,False,,0,0
15,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_floating.py,TestParsing,False,True,False,,0,0
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,BasePeriodTests,False,False,False,,0,0
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestPeriodDtype,False,True,False,,0,0
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestConstructors,False,True,False,,0,0
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestGetitem,False,True,False,,0,0
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestMethods,False,True,False,,0,1
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestInterface,False,True,False,,0,0
6,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestArithmeticOps,False,True,False,,0,7
7,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestCasting,False,True,False,,0,0
8,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestComparisonOps,False,True,False,,0,1
9,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestMissing,False,True,False,,0,0
10,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestReshaping,False,True,False,,0,0
11,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestSetitem,False,True,False,,0,0
12,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestGroupby,False,True,False,,0,0
13,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestPrinting,False,True,False,,0,0
14,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension,test_period.py,TestParsing,False,True,False,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,BaseJSON,False,False,False,,0,2
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestDtype,False,True,False,,0,0
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestInterface,False,True,False,,0,2
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestConstructors,False,True,False,,0,4
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestReshaping,False,True,False,,0,2
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestGetitem,False,True,False,,0,0
6,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestMissing,False,True,False,,0,2
7,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestReduce,False,True,False,,0,0
8,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestMethods,False,True,False,,0,14
9,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestCasting,False,True,False,,0,1
10,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestGroupby,False,True,False,,0,4
11,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestArithmeticOps,False,True,False,,0,4
12,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestComparisonOps,False,True,False,,0,0
13,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,test_json.py,TestPrinting,False,True,False,,0,0
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,array.py,JSONDtype,False,True,False,,0,1
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/json,array.py,JSONArray,False,True,True,,0,18
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,BaseDecimal,False,False,False,,0,2
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestDtype,False,True,False,,0,1
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestInterface,False,True,False,,0,0
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestConstructors,False,True,False,,0,1
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestReshaping,False,True,False,,0,0
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestGetitem,False,True,False,,0,1
6,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestMissing,False,True,False,,0,0
7,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,Reduce,False,False,False,,0,1
8,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestNumericReduce,False,True,False,,0,0
9,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestBooleanReduce,False,True,False,,0,0
10,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestMethods,False,True,False,,0,2
11,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestCasting,False,True,False,,0,0
12,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestGroupby,False,True,False,,0,2
13,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestSetitem,False,True,False,,0,0
14,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestPrinting,False,True,False,,0,1
15,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestArithmeticOps,False,True,False,,0,4
16,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,TestComparisonOps,False,True,False,,0,4
17,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,DecimalArrayWithoutFromSequence,False,True,False,,0,1
18,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,test_decimal.py,DecimalArrayWithoutCoercion,False,True,False,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,array.py,DecimalDtype,False,True,True,,0,4
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/decimal,array.py,DecimalArray,False,True,True,,0,21
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,reduce.py,BaseReduceTests,False,True,False,,0,1
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,reduce.py,BaseNoReduceTests,False,True,False,,0,2
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,reduce.py,BaseNumericReduceTests,False,True,False,,0,1
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,reduce.py,BaseBooleanReduceTests,False,True,False,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,setitem.py,BaseSetitemTests,False,True,False,,0,33
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,dtype.py,BaseDtypeTests,False,True,False,,0,21
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,io.py,BaseParsingTests,False,True,False,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,base.py,BaseExtensionTests,False,False,False,,0,4
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,ops.py,BaseOpsUtil,False,True,False,,0,4
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,ops.py,BaseArithmeticOpsTests,False,True,False,,0,8
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,ops.py,BaseComparisonOpsTests,False,True,False,,0,4
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,ops.py,BaseUnaryOpsTests,False,True,False,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,printing.py,BasePrintingTests,False,True,False,,0,5
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,casting.py,BaseCastingTests,False,True,False,,0,8
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,reshaping.py,BaseReshapingTests,False,True,False,,0,20
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,groupby.py,BaseGroupbyTests,False,True,False,,0,8
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,methods.py,BaseMethodsTests,False,True,False,,0,39
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,missing.py,BaseMissingTests,False,True,False,,0,12
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,interface.py,BaseInterfaceTests,False,True,False,,0,13
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,getitem.py,BaseGetitemTests,False,True,False,,0,29
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/base,constructors.py,BaseConstructorsTests,False,True,False,,0,13
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/list,array.py,ListDtype,False,True,False,,0,1
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/list,array.py,ListArray,False,True,True,,0,9
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,arrays.py,ArrowBoolDtype,False,True,False,,0,2
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,arrays.py,ArrowStringDtype,False,True,False,,0,1
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,arrays.py,ArrowExtensionArray,False,True,False,,0,19
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,arrays.py,ArrowBoolArray,False,True,True,,0,1
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,arrays.py,ArrowStringArray,False,True,True,,0,1
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,BaseArrowTests,False,False,False,,0,0
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,TestDtype,False,True,False,,0,1
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,TestInterface,False,True,False,,0,3
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,TestConstructors,False,True,False,,0,5
4,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,TestReduce,False,True,False,,0,1
5,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/extension/arrow,test_bool.py,TestReduceBoolean,False,True,False,,0,0
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_fiscal.py,TestFY5253LastOfMonth,False,True,False,,0,2
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_fiscal.py,TestFY5253NearestEndMonth,False,True,False,,0,3
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_fiscal.py,TestFY5253LastOfMonthQuarter,False,True,False,,0,6
3,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_fiscal.py,TestFY5253NearestEndMonthQuarter,False,True,False,,0,2
0,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_yqm_offsets.py,TestMonthBegin,False,True,False,,0,1
1,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_yqm_offsets.py,TestMonthEnd,False,True,False,,0,4
2,pandas,/home/quimey/.local/lib/python3.9/site-packages/pandas/tests/tseries/offsets,test_yqm_offsets.py,TestBMonthBegin,False,True,False,,0,3
